SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Average_Monthly_Charge,Charge_Difference,Is_Streaming_User,Security_and_Support_Risk,Is_Family,Is_AutoPay,Risk_Segment,short_contract_low_tenure,contract_length,Tenure_Cohorts,total_services,charge_per_service,has_internet,senior_high_charge,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,21,74.05,1565.7,74.55714285714286,-0.5071428571428669,0,1,1,1,0,0,0,1-3 Years,2,24.683333333333334,1,0,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0,43,91.25,4013.8,93.34418604651164,-2.0941860465116378,0,0,1,1,0,0,1,3-5 Years,5,15.208333333333334,1,0,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False
1,71,92.0,6585.2,92.74929577464789,-0.7492957746478908,0,0,1,0,0,0,1,5+ Years,6,13.142857142857142,1,1,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
0,19,25.35,566.1,29.794736842105266,-4.444736842105264,0,1,1,1,0,0,0,1-3 Years,0,25.35,1,0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,40,19.65,830.25,20.75625,-1.1062500000000028,0,0,0,1,0,0,2,3-5 Years,1,9.825,0,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,9,83.3,803.3,89.25555555555555,-5.955555555555549,1,1,0,0,1,1,0,0-1 Year,3,20.825,1,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
0,58,103.25,6017.65,103.75258620689655,-0.5025862068965523,1,1,0,1,0,0,1,3-5 Years,6,14.75,1,0,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False
0,1,19.9,19.9,19.9,0.0,0,0,0,1,0,1,0,0-1 Year,1,9.95,0,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,47,113.45,5317.8,113.14468085106384,0.30531914893616374,1,0,1,1,0,0,1,3-5 Years,8,12.605555555555556,1,0,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,58,84.3,4916.4,84.7655172413793,-0.4655172413793025,1,0,1,0,0,0,2,3-5 Years,7,10.5375,1,0,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False
0,40,102.65,4108.15,102.70374999999999,-0.053749999999979536,1,1,0,0,0,0,0,3-5 Years,6,14.664285714285715,1,0,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True
0,41,68.6,2877.05,70.1719512195122,-1.5719512195122007,1,0,0,0,0,0,1,3-5 Years,5,11.433333333333332,1,0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False
0,67,100.9,6733.15,100.49477611940299,0.4052238805970205,1,0,1,1,0,0,1,5+ Years,5,16.816666666666666,1,0,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,True,False,False
1,34,99.85,3343.15,98.32794117647059,1.522058823529406,1,1,0,0,0,0,1,1-3 Years,5,16.641666666666666,1,1,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False
0,3,19.1,53.05,17.683333333333334,1.4166666666666679,0,0,0,0,0,1,0,0-1 Year,1,9.55,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1,60,116.05,6925.9,115.43166666666666,0.6183333333333394,1,0,1,1,0,0,2,3-5 Years,8,12.894444444444444,1,1,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
1,8,92.1,729.95,91.24375,0.8562499999999886,1,1,0,0,1,1,0,0-1 Year,4,18.419999999999998,1,1,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False
0,15,74.9,1107.25,73.81666666666666,1.0833333333333428,0,1,1,1,0,0,0,1-3 Years,2,24.96666666666667,1,0,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,68,102.1,7149.35,105.1375,-3.0375000000000085,1,0,0,1,0,0,2,5+ Years,6,14.585714285714285,1,0,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
1,71,25.45,1789.65,25.206338028169014,0.24366197183098492,0,0,1,1,0,0,2,5+ Years,2,8.483333333333333,0,0,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,58,79.8,4526.85,78.0491379310345,1.7508620689655032,0,0,0,1,0,0,0,3-5 Years,3,19.95,1,0,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,2,19.2,37.2,18.6,0.5999999999999979,0,0,0,0,1,1,0,0-1 Year,1,9.6,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0,14,89.65,1208.35,86.31071428571428,3.3392857142857224,1,0,1,1,0,0,0,1-3 Years,4,17.93,1,0,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True,False,False
0,71,20.9,1493.2,21.03098591549296,-0.13098591549296046,0,0,1,1,0,0,2,5+ Years,1,10.45,0,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,14,100.55,1415.55,101.11071428571428,-0.5607142857142833,1,1,0,0,1,0,0,1-3 Years,5,16.758333333333333,1,0,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False
0,6,50.95,307.6,51.26666666666667,-0.31666666666667,1,0,0,1,0,1,0,0-1 Year,4,10.190000000000001,1,0,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False
0,15,69.5,1071.4,71.42666666666668,-1.9266666666666765,1,0,1,0,0,0,0,1-3 Years,5,11.583333333333334,1,0,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,True
0,57,97.55,5598.0,98.21052631578948,-0.6605263157894825,1,1,1,1,0,0,1,3-5 Years,5,16.258333333333333,1,0,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,True,False,False
0,66,61.15,4017.45,60.87045454545454,0.2795454545454561,0,0,0,1,0,0,2,5+ Years,4,12.23,1,0,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1,69,89.95,6143.15,89.03115942028985,0.9188405797101495,1,1,1,0,1,0,0,5+ Years,4,17.990000000000002,1,1,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
0,68,55.9,3848.8,56.6,-0.7000000000000028,0,0,1,1,0,0,1,5+ Years,3,13.975,1,0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,56,94.8,5264.3,94.00535714285715,0.794642857142847,1,0,1,1,0,0,1,3-5 Years,4,18.96,1,1,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False
1,35,99.05,3395.8,97.02285714285715,2.0271428571428487,1,1,0,0,1,0,0,1-3 Years,5,16.508333333333333,1,1,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False
0,43,56.15,2499.3,58.12325581395349,-1.973255813953493,1,1,1,0,1,0,0,3-5 Years,2,18.716666666666665,1,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,31,66.4,2019.8,65.15483870967742,1.245161290322585,1,0,1,1,0,0,0,1-3 Years,4,13.280000000000001,1,0,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False
0,33,58.45,1955.4,59.25454545454546,-0.8045454545454547,0,0,1,0,0,0,1,1-3 Years,4,11.690000000000001,1,0,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True
0,1,69.35,69.35,69.35,0.0,0,1,0,0,1,1,0,0-1 Year,1,34.675,1,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,44,100.1,4378.35,99.50795454545455,0.5920454545454419,1,0,0,1,0,0,2,3-5 Years,5,16.683333333333334,1,0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False
0,57,53.45,3053.0,53.56140350877193,-0.11140350877192873,0,0,1,0,0,0,1,3-5 Years,3,13.3625,1,0,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,70,64.95,4551.5,65.02142857142857,-0.0714285714285694,0,0,1,1,0,0,1,5+ Years,5,10.825000000000001,1,0,True,False,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
0,1,20.55,20.55,20.55,0.0,0,0,0,1,0,1,0,0-1 Year,1,10.275,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,55,55.25,3119.9,56.72545454545455,-1.4754545454545465,0,0,1,1,0,0,2,3-5 Years,3,13.8125,1,0,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False
1,29,94.45,2653.65,91.5051724137931,2.944827586206898,1,1,1,0,1,0,0,1-3 Years,4,18.89,1,1,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False
0,33,60.9,2033.85,61.631818181818176,-0.731818181818177,0,0,0,0,0,0,0,1-3 Years,4,12.18,1,0,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True
1,4,74.95,308.7,77.175,-2.2249999999999943,0,1,1,0,1,1,0,0-1 Year,2,24.983333333333334,1,1,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,70,40.05,2799.75,39.996428571428574,0.053571428571423496,1,0,0,0,0,0,2,5+ Years,2,13.35,1,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True
0,35,25.6,901.25,25.75,-0.14999999999999858,0,0,0,0,1,0,0,1-3 Years,2,8.533333333333333,0,0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0,2,45.85,105.6,52.8,-6.949999999999996,0,1,0,0,0,1,0,0-1 Year,1,22.925,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,10,89.8,914.3,91.42999999999999,-1.6299999999999955,1,1,1,0,1,1,0,0-1 Year,4,17.96,1,1,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False
0,1,74.6,74.6,74.6,0.0,0,1,1,1,0,1,0,0-1 Year,2,24.866666666666664,1,0,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0,31,20.4,609.1,19.648387096774194,0.751612903225805,0,0,0,1,0,0,2,1-3 Years,1,10.2,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1,30,90.5,2595.85,86.52833333333334,3.971666666666664,1,0,0,1,0,0,0,1-3 Years,4,18.1,1,1,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False
1,60,93.25,5774.55,96.2425,-2.992500000000007,1,0,1,0,1,0,0,3-5 Years,5,15.541666666666666,1,1,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False
0,72,66.85,4758.8,66.09444444444445,0.7555555555555458,0,0,1,1,0,0,2,5+ Years,5,11.141666666666666,1,0,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
0,4,20.7,83.75,20.9375,-0.2375000000000007,0,0,0,1,0,1,0,0-1 Year,1,10.35,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,4,69.55,284.9,71.225,-1.6749999999999972,0,1,1,0,0,1,0,0-1 Year,1,34.775,1,0,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,25,99.5,2369.05,94.762,4.7379999999999995,1,1,0,0,1,0,0,1-3 Years,5,16.583333333333332,1,0,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False
0,70,76.95,5289.8,75.56857142857143,1.3814285714285717,1,0,1,1,0,0,2,5+ Years,6,10.992857142857144,1,0,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,True,False,False
0,1,20.45,20.45,20.45,0.0,0,0,0,0,0,1,0,0-1 Year,1,10.225,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,19,19.9,367.55,19.344736842105263,0.5552631578947356,0,0,0,0,0,0,0,1-3 Years,1,9.95,0,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,1,19.5,19.5,19.5,0.0,0,0,0,0,0,1,0,0-1 Year,1,9.75,0,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,12,20.3,224.5,18.708333333333332,1.5916666666666686,0,0,1,1,0,0,2,0-1 Year,1,10.15,0,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,72,19.3,1414.8,19.65,-0.34999999999999787,0,0,0,1,0,0,2,5+ Years,1,9.65,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,2,20.3,41.2,20.6,-0.3000000000000007,0,0,0,0,0,1,0,0-1 Year,1,10.15,0,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,34,89.85,3091.75,90.93382352941177,-1.0838235294117737,1,1,1,0,1,0,0,1-3 Years,4,17.97,1,0,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False
0,37,40.55,1390.85,37.59054054054054,2.9594594594594597,0,0,0,0,0,0,2,3-5 Years,3,10.1375,1,0,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True
1,58,89.85,5125.75,88.375,1.4749999999999943,0,0,1,1,0,0,1,3-5 Years,5,14.975,1,1,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,1,45.55,45.55,45.55,0.0,0,1,0,0,0,1,0,0-1 Year,1,22.775,1,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,1,71.25,71.25,71.25,0.0,0,1,0,0,1,1,0,0-1 Year,1,35.625,1,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1,50.45,50.45,50.45,0.0,0,1,0,0,1,1,0,0-1 Year,2,16.816666666666666,1,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,72,68.15,4808.7,66.7875,1.3625000000000114,0,0,1,0,0,0,2,5+ Years,6,9.735714285714286,1,0,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True
1,12,29.3,355.9,29.65833333333333,-0.35833333333333073,0,0,1,0,0,0,0,0-1 Year,1,14.65,1,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
0,2,19.5,31.55,15.775,3.7249999999999996,0,0,0,0,0,1,0,0-1 Year,1,9.75,0,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,47,19.65,921.55,19.607446808510637,0.0425531914893611,0,0,1,1,0,0,2,3-5 Years,1,9.825,0,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
